date_year,date_month,date_day,latitude,longitude,country_region,province_state,confirmed_diff,deaths_diff,recovered_diff
2021,6,9,50.0547,5.4677,Belgium,Luxembourg,16,0,0
2021,6,9,51.2195,4.4024,Belgium,Antwerp,173,0,0
2021,6,9,51.0362,3.7373,Belgium,East Flanders,124,0,0
2021,6,9,50.5257,4.0621,Belgium,Hainaut,159,0,0
2021,6,9,51.0536,3.1458,Belgium,West Flanders,87,0,0
2021,6,9,50.9739,5.3420000000000005,Belgium,Limburg,64,0,0
2021,6,9,,,Belgium,Unknown,38,10,0
2021,6,10,50.9739,5.3420000000000005,Belgium,Limburg,41,0,0
2021,6,10,51.0536,3.1458,Belgium,West Flanders,64,0,0
2021,6,10,51.0362,3.7373,Belgium,East Flanders,96,0,0
2021,6,10,50.4496,5.8492,Belgium,Liege,96,0,0
2021,6,10,50.331,4.8221,Belgium,Namur,16,0,0
2021,6,10,50.8503,4.3517,Belgium,Brussels,140,0,0
2021,6,10,,,Belgium,Unknown,31,7,0
2021,6,10,50.4,4.35,Belgium,Walloon Brabant,37,0,0
2021,6,10,50.9167,4.5833,Belgium,Flemish Brabant,83,0,0
2021,6,10,50.0547,5.4677,Belgium,Luxembourg,15,0,0
2021,6,10,51.2195,4.4024,Belgium,Antwerp,120,0,0
2021,6,10,50.5257,4.0621,Belgium,Hainaut,107,0,0
2021,6,11,50.8503,4.3517,Belgium,Brussels,131,0,0
2021,6,11,50.9739,5.3420000000000005,Belgium,Limburg,57,0,0
2021,6,11,,,Belgium,Unknown,21,7,0
